,title,season,ep_index,entropy
645,The Addams Family,02,7,4.697012796416756
646,The Addams Family,02,8,4.69389805625598
647,The Addams Family,02,9,4.70284052595111
648,The Addams Family,02,10,4.691778946196372
649,The Addams Family,02,11,4.649418664116253
650,The Addams Family,02,12,4.6439939366145655
651,The Addams Family,02,13,4.702260525292291
652,The Addams Family,02,14,4.667738659826058
653,The Addams Family,02,15,4.702465436430661
654,The Addams Family,02,16,4.652620973914362
655,The Addams Family,02,17,4.685782083405781
656,The Addams Family,02,18,4.6947619580015685
657,The Addams Family,02,19,4.68911998983815
658,The Addams Family,02,20,4.678143521886014
659,The Addams Family,02,21,4.638056814439255
660,The Addams Family,02,22,4.654851088158026
661,The Addams Family,02,23,4.656445913210313
662,The Addams Family,02,24,4.608710462524094
663,The Addams Family,02,25,4.653072827069833
664,The Addams Family,02,26,4.691929077424496
665,The Addams Family,02,27,4.680410435308484
666,The Addams Family,02,28,4.695953924681596
667,The Addams Family,02,29,4.66289397593151
668,The Flintstones,01,0,4.674744410195659
669,The Flintstones,01,1,4.6822386924355905
670,The Flintstones,01,2,4.663838866676752
671,The Flintstones,01,3,4.679184578234857
672,The Flintstones,01,4,4.632219817014301
673,The Flintstones,01,5,4.6821221603120575
674,The Flintstones,01,6,4.687107924999365
675,The Flintstones,01,7,4.682942448241135
676,The Flintstones,01,8,4.67122335060343
677,The Flintstones,01,9,4.660955598624238
678,The Flintstones,01,10,4.657206595305344
679,The Flintstones,01,11,4.654552456516391
680,The Flintstones,01,12,4.635429073677858
681,The Flintstones,01,13,4.6482449669094015
682,The Flintstones,01,14,4.611211878468342
683,The Flintstones,01,15,4.648780095787056
684,The Flintstones,01,16,4.648531396959327
685,The Flintstones,01,17,4.6913197361461485
686,The Flintstones,01,18,4.696741140395308
687,The Flintstones,01,19,4.689952828402574
688,The Flintstones,01,20,4.7046319999244455
689,The Flintstones,01,21,4.676274706084644
690,The Flintstones,01,22,4.633204612737279
691,The Flintstones,01,23,4.6400017823616055
692,The Flintstones,01,24,4.707831216821031
693,The Munsters,01,0,4.699756897568066
694,The Munsters,01,1,4.694347064846372
695,The Munsters,01,2,4.6505570890860835
696,The Munsters,01,3,4.653249156133538
697,The Munsters,01,4,4.689358928927415
698,The Munsters,01,5,4.646334646047929
699,The Munsters,01,6,4.656328179462333
700,The Munsters,01,7,4.659015026476961
701,The Munsters,01,8,4.65707695367014
702,The Munsters,01,9,4.631823329665995
703,The Munsters,01,10,4.683141948561631
704,The Munsters,01,11,4.664666704261127
705,The Munsters,01,12,4.659508316266675
706,The Munsters,01,13,4.684799507710271
707,The Munsters,01,14,4.645845641850147
708,The Munsters,01,15,4.614448052054545
709,The Munsters,01,16,4.600520696150848
710,The Munsters,01,17,4.710654428169513
711,The Munsters,01,18,4.653372768266417
712,The Munsters,01,19,4.650535735942342
713,The Munsters,01,20,4.688567814034031
714,The Munsters,01,21,4.63641030199946
715,The Munsters,01,22,4.695202899001995
716,The Munsters,01,23,4.707254118690122
717,The Munsters,01,24,4.647818391419097
718,The Munsters,01,25,4.6845007673545185
719,The Munsters,01,26,4.597566685719644
720,The Munsters,01,27,4.622131738159377
721,The Munsters,01,28,4.667810232859057
722,The Munsters,01,29,4.659608499866926
723,The Munsters,01,30,4.6446896988156405
724,The Munsters,01,31,4.616555391057066
725,The Munsters,01,32,4.669257250162768
726,The Munsters,01,33,4.676812141091937
727,The Munsters,01,34,4.676069646917218
728,The Munsters,01,35,4.660436945697844
729,The Munsters,01,36,4.5851850160400565
730,The Munsters,01,37,4.617652594101737
731,M*A*S*H,01,0,4.665626605361211
732,M*A*S*H,01,1,4.658041891850338
733,M*A*S*H,01,2,4.701312322626878
734,M*A*S*H,01,3,4.677841695181857
735,M*A*S*H,01,4,4.702307317218538
736,M*A*S*H,01,5,4.681371335378933
737,M*A*S*H,01,6,4.682110271967291
738,M*A*S*H,01,7,4.692791059472828
739,M*A*S*H,01,8,4.6904040150322
740,M*A*S*H,01,9,4.662346485970647
741,M*A*S*H,01,10,4.657705693887836
742,M*A*S*H,01,11,4.664678715578135
743,M*A*S*H,01,12,4.660034952899477
744,M*A*S*H,01,13,4.703196364601824
745,M*A*S*H,01,14,4.702697997804639
746,M*A*S*H,01,15,4.663383632733738
747,M*A*S*H,01,16,4.673767967497289
748,M*A*S*H,01,17,4.717408447790821
749,M*A*S*H,01,18,4.654106555686205
750,M*A*S*H,01,19,4.710560469793142
751,M*A*S*H,01,20,4.6857158588760885
752,M*A*S*H,01,21,4.6803377304960225
753,M*A*S*H,01,22,4.696523368708703
754,M*A*S*H,01,23,4.6484364570466035
755,M*A*S*H,02,0,4.678960619142147
756,M*A*S*H,02,1,4.721115141263646
757,M*A*S*H,02,2,4.728820606133057
758,M*A*S*H,02,3,4.719235476904221
759,M*A*S*H,02,4,4.650487813770566
760,M*A*S*H,02,5,4.696213584040159
761,M*A*S*H,02,6,4.667907065369299
762,M*A*S*H,02,7,4.689152982441082
763,M*A*S*H,02,8,4.68952119231375
764,M*A*S*H,02,9,4.671605335711751
765,M*A*S*H,02,10,4.693318297714088
766,M*A*S*H,02,11,4.705912613192704
767,M*A*S*H,02,12,4.702623615132326
768,M*A*S*H,02,13,4.696921281655001
769,M*A*S*H,02,14,4.689815103924397
770,M*A*S*H,02,15,4.732320760442732
771,M*A*S*H,02,16,4.667172252862782
772,M*A*S*H,02,17,4.700246418064592
773,M*A*S*H,02,18,4.719970173709081
774,M*A*S*H,02,19,4.723724535889429
775,M*A*S*H,02,20,4.688841953058896
776,M*A*S*H,02,21,4.656053090108914
777,M*A*S*H,02,22,4.694100101513917
778,M*A*S*H,02,23,4.724292506362651
779,M*A*S*H,03,0,4.705922787268828
780,M*A*S*H,03,1,4.662735261796057
781,M*A*S*H,03,2,4.685243463358462
782,M*A*S*H,03,3,4.676022204994007
783,M*A*S*H,03,4,4.678186417557157
784,M*A*S*H,03,5,4.693993924668369
785,M*A*S*H,03,6,4.695368264417433
786,M*A*S*H,03,7,4.708347730367538
787,M*A*S*H,03,8,4.703866682295038
788,M*A*S*H,03,9,4.694098196040439
789,M*A*S*H,03,10,4.764169021679552
790,M*A*S*H,03,11,4.679158811397666
791,M*A*S*H,03,12,4.666196541948822
792,M*A*S*H,03,13,4.678232703791323
793,M*A*S*H,03,14,4.700857665412033
794,M*A*S*H,03,15,4.705848153664013
795,M*A*S*H,03,16,4.672680743014926
796,M*A*S*H,03,17,4.72942555328945
797,M*A*S*H,03,18,4.671489770540728
798,M*A*S*H,03,19,4.662714435997045
799,M*A*S*H,03,20,4.719029255848448
800,M*A*S*H,03,21,4.699920431150545
801,M*A*S*H,03,22,4.666731577135915
802,M*A*S*H,03,23,4.758593599425653
803,M*A*S*H,04,0,4.75154225057909
804,M*A*S*H,04,1,4.725670234977058
805,M*A*S*H,04,2,4.726631988850803
806,M*A*S*H,04,3,4.7283234885519745
807,M*A*S*H,04,4,4.701853246864479
808,M*A*S*H,04,5,4.682810934289732
809,M*A*S*H,04,6,4.73052741527623
810,M*A*S*H,04,7,4.7194921600813045
811,M*A*S*H,04,8,4.6950482403533185
812,M*A*S*H,04,9,4.727076170017243
813,M*A*S*H,04,10,4.693183688965958
814,M*A*S*H,04,11,4.6468936632213635
815,M*A*S*H,04,12,4.68486931473815
816,M*A*S*H,04,13,4.741391209043115
817,M*A*S*H,04,14,4.691506067384751
818,M*A*S*H,04,15,4.689636659808578
819,M*A*S*H,04,16,4.7234236995906675
820,M*A*S*H,04,17,4.635348072298565
821,M*A*S*H,04,18,4.68165310548231
822,M*A*S*H,04,19,4.6860046356531395
823,M*A*S*H,04,20,4.697624876976068
824,M*A*S*H,04,21,4.6942916428274994
825,M*A*S*H,04,22,4.659764199098515
826,M*A*S*H,04,23,4.526188960250505
827,M*A*S*H,05,0,4.717105862593816
828,M*A*S*H,05,1,4.707539962851779
829,M*A*S*H,05,2,4.725891443423519
830,M*A*S*H,05,3,4.771148456203478
831,M*A*S*H,05,4,4.65010323971812
832,M*A*S*H,05,5,4.677790325238624
833,M*A*S*H,05,6,4.635759558600702
834,M*A*S*H,05,7,4.652816412059619
835,M*A*S*H,05,8,4.67586281667231
836,M*A*S*H,05,9,4.697467961239529
837,M*A*S*H,05,10,4.747645320779666
838,M*A*S*H,05,11,4.666541897710589
839,M*A*S*H,05,12,4.693234734238386
840,M*A*S*H,05,13,4.659412042362698
841,M*A*S*H,05,14,4.745178387662252
842,M*A*S*H,05,15,4.680367765444908
843,M*A*S*H,05,16,4.680560102686915
844,M*A*S*H,05,17,4.707809235721511
845,M*A*S*H,05,18,4.642109918023245
846,M*A*S*H,05,19,4.686958920486856
847,M*A*S*H,05,20,4.692817113672856
848,M*A*S*H,05,21,4.690981813656392
849,M*A*S*H,05,22,4.654700780318349
850,M*A*S*H,05,23,4.766502396493155
851,M*A*S*H,06,0,4.73560958930753
852,M*A*S*H,06,1,4.624706888909792
853,M*A*S*H,06,2,4.771885998447067
854,M*A*S*H,06,3,4.606991568745865
855,M*A*S*H,06,4,4.677300163449672
856,M*A*S*H,06,5,4.685246701725074
857,M*A*S*H,06,6,4.605278403289456
858,M*A*S*H,06,7,4.702770236319645
859,M*A*S*H,06,8,4.65657750023377
860,M*A*S*H,06,9,4.70534307553749
861,M*A*S*H,06,10,4.691456947131848
862,M*A*S*H,06,11,4.64840661284146
863,M*A*S*H,06,12,4.6470692148108546
864,M*A*S*H,06,13,4.71914539485227
865,M*A*S*H,06,14,4.679634318828001
866,M*A*S*H,06,15,4.695541077888678
867,M*A*S*H,06,16,4.672232292420621
868,M*A*S*H,06,17,4.694249702250616
869,M*A*S*H,06,18,4.6737069057082765
870,M*A*S*H,06,19,4.704442592914307
871,M*A*S*H,06,20,4.701102112726771
872,M*A*S*H,06,21,4.6453946374409645
873,M*A*S*H,06,22,4.692043701817759
874,M*A*S*H,06,23,4.656037553462048
875,Mork and Mindy,01,0,4.652431576539685
876,Mork and Mindy,01,1,4.666184764778383
877,Mork and Mindy,01,2,4.653221200218906
878,Mork and Mindy,01,3,4.634363776558992
879,Mork and Mindy,01,4,4.661607963376448
880,Mork and Mindy,01,5,4.656505474970777
881,Mork and Mindy,01,6,4.617075520310964
882,Mork and Mindy,01,7,4.683089355236605
883,Mork and Mindy,01,8,4.683827917737531
884,Mork and Mindy,01,9,4.63963543269523
885,Mork and Mindy,01,10,4.666732022790943
886,Mork and Mindy,01,11,4.640687690042738
887,Mork and Mindy,01,12,4.6717170549545095
888,Mork and Mindy,01,13,4.632077839278855
889,Mork and Mindy,01,14,4.597167607841992
890,Mork and Mindy,01,15,4.641855703569024
891,Mork and Mindy,01,16,4.649760031433214
892,Mork and Mindy,01,17,4.637610253529577
893,Mork and Mindy,01,18,4.621460917179528
894,Mork and Mindy,01,19,4.652355407948094
895,Mork and Mindy,01,20,4.641336561390212
896,Mork and Mindy,01,21,4.690725912273525
897,Mork and Mindy,01,22,4.658872368637883
898,Mork and Mindy,01,23,4.66891402832234
899,Mork and Mindy,02,0,4.700367678453732
900,Mork and Mindy,02,1,4.630721993553551
901,Mork and Mindy,02,2,4.658678536070437
902,Mork and Mindy,02,3,4.673586136180122
903,Mork and Mindy,02,4,4.671273379079192
904,Mork and Mindy,02,5,4.671283130941369
905,Mork and Mindy,02,6,4.638208433165091
906,Mork and Mindy,02,7,4.657112442614022
907,Mork and Mindy,02,8,4.6405873785659635
908,Mork and Mindy,02,9,4.665612909136946
909,Mork and Mindy,02,10,4.669916466009183
910,Mork and Mindy,02,11,4.661039818734693
911,Mork and Mindy,02,12,4.668382280097336
912,Mork and Mindy,02,13,4.604453848680855
913,Mork and Mindy,02,14,4.609666937810483
914,Mork and Mindy,02,15,4.6201553079237545
915,Mork and Mindy,02,16,4.620072209822076
916,Mork and Mindy,02,17,4.673188494166616
917,Mork and Mindy,02,18,4.605138569662928
918,Mork and Mindy,02,19,4.641515797419236
919,Mork and Mindy,02,20,4.65754032572691
920,Mork and Mindy,02,21,4.623196185021368
921,Mork and Mindy,02,22,4.720348942301548
922,Mork and Mindy,02,23,4.627082583118226
923,Mork and Mindy,03,0,4.641527187951575
924,Mork and Mindy,03,1,4.636032719768775
925,Mork and Mindy,03,2,4.579436669543278
926,Mork and Mindy,03,3,4.608286408747182
927,Mork and Mindy,03,4,4.624072641865307
928,Mork and Mindy,03,5,4.612334515245906
929,Mork and Mindy,03,6,4.6114036627194785
930,Mork and Mindy,03,7,4.624387251286684
931,Mork and Mindy,03,8,4.605140163422609
932,Mork and Mindy,03,9,4.622521935695953
933,Mork and Mindy,03,10,4.632989837628439
934,Mork and Mindy,03,11,4.630064186055861
935,Mork and Mindy,03,12,4.616665013997557
936,Mork and Mindy,03,13,4.6247261722310125
937,Mork and Mindy,03,14,4.637293122864896
938,Mork and Mindy,03,15,4.605672105491009
939,Mork and Mindy,03,16,4.617725745244243
940,Mork and Mindy,03,17,4.585956957962288
941,Mork and Mindy,03,18,4.606401869021924
942,Mork and Mindy,03,19,4.632382022475461
943,Mork and Mindy,03,20,4.56609256206766
944,Mork and Mindy,04,0,4.645348515534059
945,Mork and Mindy,04,1,4.662320329430843
946,Mork and Mindy,04,2,4.669188904570927
947,Mork and Mindy,04,3,4.632909347402504
948,Mork and Mindy,04,4,4.691674667884511
949,Mork and Mindy,04,5,4.622182506180543
950,Mork and Mindy,04,6,4.710520598869918
951,Mork and Mindy,04,7,4.6640098663033696
952,Mork and Mindy,04,8,4.619418489894845
953,Mork and Mindy,04,9,4.638202421273378
954,Mork and Mindy,04,10,4.65088320429179
955,Mork and Mindy,04,11,4.667982819541227
956,Mork and Mindy,04,12,4.672705178637792
957,Mork and Mindy,04,13,4.642936616431453
958,Mork and Mindy,04,14,4.65223751340292
959,Mork and Mindy,04,15,4.668504120414387
960,Mork and Mindy,04,16,4.670611771171004
961,Mork and Mindy,04,17,4.632311025614975
962,Mork and Mindy,04,18,4.689364946853924
963,Mork and Mindy,04,19,4.630963218827251
964,Mork and Mindy,04,20,4.656264522386184
965,Mork and Mindy,04,21,4.656264522386184
966,Sanford and Son,01,0,4.677645984973052
967,Sanford and Son,01,1,4.642515271739074
968,Sanford and Son,01,2,4.633908928924024
969,Sanford and Son,01,3,4.622366587069566
970,Sanford and Son,01,4,4.643749477616043
971,Sanford and Son,01,5,4.698812096580679
972,Sanford and Son,01,6,4.6528434759233255
973,Sanford and Son,01,7,4.60431332955145
974,Sanford and Son,01,8,4.614685679632299
975,Sanford and Son,01,9,4.608229691404602
976,Sanford and Son,01,10,4.645135570851816
977,Sanford and Son,01,11,4.622552463025254
978,Sanford and Son,01,12,4.610786856964252
979,Sanford and Son,01,13,4.595925279713733
980,Sanford and Son,02,0,4.654967517280268
981,Sanford and Son,02,1,4.639484605829426
982,Sanford and Son,02,2,4.6335338902617
983,Sanford and Son,02,3,4.635310729160239
984,Sanford and Son,02,4,4.602352002391152
985,Sanford and Son,02,5,4.65256825984897
986,Sanford and Son,02,6,4.611971326775557
987,Sanford and Son,02,7,4.622841465788443
988,Sanford and Son,02,8,4.618701443348676
989,Sanford and Son,02,9,4.6393032267934275
990,Sanford and Son,02,10,4.61761509457068
991,Sanford and Son,02,11,4.607640206294543
992,Sanford and Son,02,12,4.651401695633789
993,Sanford and Son,02,13,4.625875714503042
994,Sanford and Son,02,14,4.623569381542692
995,Sanford and Son,02,15,4.6357194656498715
996,Sanford and Son,02,16,4.611835726936769
997,Sanford and Son,02,17,4.647201669759404
998,Sanford and Son,02,18,4.600603804583309
999,Sanford and Son,02,19,4.652624224877522
1000,Sanford and Son,02,20,4.618967701590128
1001,Sanford and Son,02,21,4.62935130748121
1002,Sanford and Son,02,22,4.656858728437373
1003,Sanford and Son,02,23,4.628189090842917
1004,Taxi,01,0,4.703743318936554
1005,Taxi,01,1,4.687297899160916
1006,Taxi,01,2,4.612868763814518
1007,Taxi,01,3,4.637820059800305
1008,Taxi,01,4,4.623746476636236
1009,Taxi,01,5,4.655803316278409
1010,Taxi,01,6,4.649039553422317
1011,Taxi,01,7,4.672676839245826
1012,Taxi,01,8,4.648991784773658
1013,Taxi,01,9,4.627714461641849
1014,Taxi,01,10,4.677623669518372
1015,Taxi,01,11,4.685251022268631
1016,Taxi,01,12,4.687542362596477
1017,Taxi,01,13,4.633927140985324
1018,Taxi,01,14,4.634547674616658
1019,Taxi,01,15,4.636222247589143
1020,Taxi,01,16,4.589720341570734
1021,Taxi,01,17,4.63950351206583
1022,Taxi,01,18,4.679588057327019
1023,Taxi,01,19,4.707781036661031
1024,Taxi,01,20,4.695291903746691
1025,Taxi,01,21,4.661633145419398
1026,Taxi,02,0,4.614626695701214
1027,Taxi,02,1,4.651540380833758
1028,Taxi,02,2,4.706858202895104
1029,Taxi,02,3,4.63397709631937
1030,Taxi,02,4,4.638595762175316
1031,Taxi,02,5,4.622172358698975
1032,Taxi,02,6,4.606199565798435
1033,Taxi,02,7,4.702073898965003
1034,Taxi,02,8,4.6480357897527504
1035,Taxi,02,9,4.655800197928203
1036,Taxi,02,10,4.6643409760840315
1037,Taxi,02,11,4.614617392780391
1038,Taxi,02,12,4.631846179616148
1039,Taxi,02,13,4.6220613537027955
1040,Taxi,02,14,4.618531718427705
1041,Taxi,02,15,4.6241435790445475
1042,Taxi,02,16,4.5959745867374835
1043,Taxi,02,17,4.62107863972483
1044,Taxi,02,18,4.60035045397144
1045,Taxi,02,19,4.628146317245358
1046,Taxi,02,20,4.629430398951688
1047,Taxi,02,21,4.691024835336159
1048,Taxi,02,22,4.7162189607136
1049,Taxi,02,23,4.667078016662271
1050,Taxi,03,0,4.638931364854243
1051,Taxi,03,1,4.652938815443715
1052,Taxi,03,2,4.667941650405512
1053,Taxi,03,3,4.67090318610733
1054,Taxi,03,4,4.660614218942015
1055,Taxi,03,5,4.601702928735285
1056,Taxi,03,6,4.644975675910027
1057,Taxi,03,7,4.661297166916518
1058,Taxi,03,8,4.701461439726139
1059,Taxi,03,9,4.699092181607967
1060,Taxi,03,10,4.6418607412117625
1061,Taxi,03,11,4.637311604176386
1062,Taxi,03,12,4.650345725864501
1063,Taxi,03,13,4.616470847279326
1064,Taxi,03,14,4.617599741081323
1065,Taxi,03,15,4.604121679490038
1066,Taxi,03,16,4.658755618469198
1067,Taxi,03,17,4.639349105470872
1068,Taxi,03,18,4.652380055473765
1069,Taxi,03,19,4.630965994184126
1070,The Mary Tyler Moore Show,01,0,4.670107715887205
1071,The Mary Tyler Moore Show,01,1,4.672389694503509
1072,The Mary Tyler Moore Show,01,2,4.670316967574343
1073,The Mary Tyler Moore Show,01,3,4.646033008709278
1074,The Mary Tyler Moore Show,01,4,4.636479755186777
1075,The Mary Tyler Moore Show,01,5,4.676635192363325
1076,The Mary Tyler Moore Show,01,6,4.684570199255732
1077,The Mary Tyler Moore Show,01,7,4.683970808007399
1078,The Mary Tyler Moore Show,01,8,4.666703286788105
1079,The Mary Tyler Moore Show,01,9,4.673125604501962
1080,The Mary Tyler Moore Show,01,10,4.651025963316328
1081,The Mary Tyler Moore Show,01,11,4.668619442401608
1082,The Mary Tyler Moore Show,01,12,4.655192107749417
1083,The Mary Tyler Moore Show,01,13,4.683984084772933
1084,The Mary Tyler Moore Show,01,14,4.6450419053259155
1085,The Mary Tyler Moore Show,01,15,4.628721765257959
1086,The Mary Tyler Moore Show,01,16,4.655694393795029
1087,The Mary Tyler Moore Show,01,17,4.672397264728407
1088,The Mary Tyler Moore Show,01,18,4.643870399904053
1089,The Mary Tyler Moore Show,01,19,4.6390024211402325
1090,The Mary Tyler Moore Show,01,20,4.634367199012455
1091,The Mary Tyler Moore Show,01,21,4.648587976844546
1092,The Mary Tyler Moore Show,01,22,4.641667994394379
1093,The Mary Tyler Moore Show,01,23,4.664648553418512
1094,Three's Company,01,0,4.5923449283116105
1095,Three's Company,01,1,4.547621466136193
1096,Three's Company,01,2,4.558054478470515
1097,Three's Company,01,3,4.584616538349316
1098,Three's Company,01,4,4.549198805157211
1099,Three's Company,01,5,4.5410518674460505
1100,Cheers,01,0,4.6640036448059625
1101,Cheers,01,1,4.645088486141754
1102,Cheers,01,2,4.674867362064875
1103,Cheers,01,3,4.6984567877204
1104,Cheers,01,4,4.6890217523493005
1105,Cheers,01,5,4.618404235021106
1106,Cheers,01,6,4.616207901455943
1107,Cheers,01,7,4.615562128207573
1108,Cheers,01,8,4.622079122912366
1109,Cheers,01,9,4.630602750209498
1110,Cheers,01,10,4.641099218758015
1111,Cheers,01,11,4.61979659076815
1112,Cheers,01,12,4.650476905983149
1113,Cheers,01,13,4.654971998174992
1114,Cheers,01,14,4.610703292941786
1115,Cheers,01,15,4.615437027231978
1116,Cheers,01,16,4.656446881049912
1117,Cheers,01,17,4.635825448464508
1118,Cheers,01,18,4.665096985617466
1119,Cheers,01,19,4.618682937122897
1120,Cheers,01,20,4.6255472945764975
1121,Cheers,01,21,4.616827584294719
1122,Cheers,02,0,4.564808328570218
1123,Cheers,02,1,4.614355900490284
1124,Cheers,02,2,4.613081441109236
1125,Cheers,02,3,4.610735690535215
1126,Cheers,02,4,4.606081600251661
1127,Cheers,02,5,4.609525966269785
1128,Cheers,02,6,4.610290728850568
1129,Cheers,02,7,4.584019651690049
1130,Cheers,02,8,4.646662670581797
1131,Cheers,02,9,4.58362935286934
1132,Cheers,02,10,4.604052365349093
1133,Cheers,02,11,4.594725211615352
1134,Cheers,02,12,4.611339053437964
1135,Cheers,02,13,4.623037086604053
1136,Cheers,02,14,4.584776262157605
1137,Cheers,02,15,4.5907434110578365
1138,Cheers,02,16,4.61569039259414
1139,Cheers,02,17,4.592781973844049
1140,Cheers,02,18,4.580199819795043
1141,Cheers,02,19,4.613819234853126
1142,Cheers,02,20,4.558285426879721
1143,Cheers,02,21,4.583778049488051
1144,Cheers,03,0,4.636591405404093
1145,Cheers,03,1,4.5929514661486985
1146,Cheers,03,2,4.651035084564418
1147,Cheers,03,3,4.622793232407026
1148,Cheers,03,4,4.619133935430722
1149,Cheers,03,5,4.630456588131349
1150,Cheers,03,6,4.614147921214514
1151,Cheers,03,7,4.6321800902494985
1152,Cheers,03,8,4.629535604248627
1153,Cheers,03,9,4.641372619417588
1154,Cheers,03,10,4.6306067492974465
1155,Cheers,03,11,4.608074475602181
1156,Cheers,03,12,4.59512173325392
1157,Cheers,03,13,4.60765792452889
1158,Cheers,03,14,4.5915857016267125
1159,Cheers,03,15,4.630207345052273
1160,Cheers,03,16,4.6540553916112755
1161,Cheers,03,17,4.637328800550136
1162,Cheers,03,18,4.623691089215721
1163,Cheers,03,19,4.598854052082389
1164,Cheers,03,20,4.645685573110453
1165,Cheers,03,21,4.629153978242114
1166,Cheers,03,22,4.636567246679855
1167,Cheers,03,23,4.616205718223696
1168,Cheers,03,24,4.6432088309760395
1169,Cheers,04,0,4.611005537906665
1170,Cheers,04,1,4.609256750457564
1171,Cheers,04,2,4.608486374371928
1172,Cheers,04,3,4.636833145657644
1173,Cheers,04,4,4.644851819168058
1174,Cheers,04,5,4.662841666630096
1175,Cheers,04,6,4.641687574043939
1176,Cheers,04,7,4.649337377683082
1177,Cheers,04,8,4.676532509744256
1178,Cheers,04,9,4.6099341577863395
1179,Cheers,04,10,4.630827791255419
1180,Cheers,04,11,4.633244785992425
1181,Cheers,04,12,4.652375197689198
1182,Cheers,04,13,4.6314500934662375
1183,Cheers,04,14,4.610315750020425
1184,Cheers,04,15,4.636999031385186
1185,Cheers,04,16,4.604235505000152
1186,Cheers,04,17,4.599048094563907
1187,Cheers,04,18,4.656044006556536
1188,Cheers,04,19,4.6600038655096085
1189,Cheers,04,20,4.654540851337501
1190,Cheers,04,21,4.621114959912506
1191,Cheers,04,22,4.612167990796988
1192,Cheers,04,23,4.612950103424156
1193,Cheers,04,24,4.6169980409703815
1194,Cheers,04,25,4.5829647215554585
1195,Cheers,05,0,4.630396489912654
1196,Cheers,05,1,4.609057029989061
1197,Cheers,05,2,4.669182828550971
1198,Cheers,05,3,4.628073585469918
1199,Cheers,05,4,4.61877225179721
1200,Cheers,05,5,4.641712674767009
1201,Cheers,05,6,4.670872692637007
1202,Cheers,05,7,4.651141450568398
1203,Cheers,05,8,4.6492905945382486
1204,Cheers,05,9,4.61283795381526
1205,Cheers,05,10,4.600047060024138
1206,Cheers,05,11,4.648685465315167
1207,Cheers,05,12,4.611265701547949
1208,Cheers,05,13,4.648057384699366
1209,Cheers,05,14,4.629708935551226
1210,Cheers,05,15,4.652418950620537
1211,Cheers,05,16,4.649167432902761
1212,Cheers,05,17,4.631773438102049
1213,Cheers,05,18,4.619029953501296
1214,Cheers,05,19,4.608115909208153
1215,Cheers,05,20,4.59440285430996
1216,Cheers,05,21,4.616795154630002
1217,Cheers,05,22,4.631058119137685
1218,Cheers,05,23,4.636983429644932
1219,Cheers,05,24,4.596250389434526
1220,Cheers,05,25,4.635200689682425
1221,Cheers,06,0,4.658575475545069
1222,Cheers,06,1,4.619229138852301
1223,Cheers,06,2,4.6454191354434125
1224,Cheers,06,3,4.633781953349172
1225,Cheers,06,4,4.601593804871391
1226,Cheers,06,5,4.624861611443298
1227,Cheers,06,6,4.628332968713145
1228,Cheers,06,7,4.676473829983222
1229,Cheers,06,8,4.625898865584009
1230,Cheers,06,9,4.644391489567192
1231,Cheers,06,10,4.617556988560885
1232,Cheers,06,11,4.660445166607949
1233,Cheers,06,12,4.64663544160941
1234,Cheers,06,13,4.639904773523644
1235,Cheers,06,14,4.649028679356873
1236,Cheers,06,15,4.622971830615071
1237,Cheers,06,16,4.624090236305316
1238,Cheers,06,17,4.6138180354511205
1239,Cheers,06,18,4.657175336716112
1240,Cheers,06,19,4.6216600821817195
1241,Cheers,06,20,4.6194782163196635
1242,Cheers,06,21,4.636784806235406
1243,Cheers,06,22,4.65419441966878
1244,Cheers,06,23,4.637897231831586
1245,Cheers,06,24,4.6216611861532275
1246,Full House,01,0,4.7387231179531275
1247,Full House,01,1,4.695964190439188
1248,Full House,01,2,4.682196804598689
1249,Full House,01,3,4.7046652804239795
1250,Full House,01,4,4.683145002577697
1251,Full House,01,5,4.687584904108803
1252,Full House,01,6,4.71702814936914
1253,Full House,01,7,4.663840967431602
1254,Full House,01,8,4.694063271077651
1255,Full House,01,9,4.685904106403335
1256,Full House,01,10,4.745398993401672
1257,Full House,01,11,4.710579797344764
1258,Full House,01,12,4.667782462174255
1259,Full House,01,13,4.657982456785012
1260,Full House,01,14,4.703671813255289
1261,Full House,01,15,4.708096433302204
1262,Full House,01,16,4.668711341584691
1263,Full House,01,17,4.764085145217675
1264,Full House,01,18,4.696119296350884
1265,Full House,01,19,4.656859829846392
1266,Full House,01,20,4.7187272020004505
1267,Full House,01,21,4.679921440058285
1268,Full House,02,0,4.685981013266643
1269,Full House,02,1,4.697680220475175
1270,Full House,02,2,4.674201954382568
1271,Full House,02,3,4.668417123011246
1272,Full House,02,4,4.685833337817421
1273,Full House,02,5,4.7482153048016436
1274,Full House,02,6,4.67144588444575
1275,Full House,02,7,4.683645323647513
1276,Full House,02,8,4.676105765897113
1277,Full House,02,9,4.70643765216042
1278,Full House,02,10,4.754088256026149
1279,Full House,02,11,4.6805908698817635
1280,Full House,02,12,4.689982785953459
1281,Full House,02,13,4.655318212234363
1282,Full House,02,14,4.7209291520873125
1283,Full House,02,15,4.702940309982939
1284,Full House,02,16,4.702174253225492
1285,Full House,02,17,4.679008802846885
1286,Full House,02,18,4.6695915889220645
1287,Full House,02,19,4.723391480228795
1288,Full House,02,20,4.696144197804643
1289,Full House,02,21,4.676543173034751
1290,Full House,03,0,4.730233854262626
1291,Full House,03,1,4.715063780153748
1292,Full House,03,2,4.67428418078556
1293,Full House,03,3,4.687302493636851
1294,Full House,03,4,4.635427536200739
1295,Full House,03,5,4.68414409298113
1296,Full House,03,6,4.65310490250935
